batch,inst_code,inst,major_code,major,first,second,plan_num
高职(专科)批,2721,天津机电职业技术学院,0N,电子商务,历史,不限,1
高职(专科)批,2732,天津轻工职业技术学院,0N,风力发电工程技术,历史,不限,1
高职(专科)批,1250,阜新高等专科学校,0P,护理,物理,不限,15
高职(专科)批,4172,海南科技职业大学,0P,大数据技术,物理,不限,2
高职(专科)批,2482,克拉玛依职业技术学院,0P,应用化工技术,物理,不限,2
高职(专科)批,2897,辽宁广告职业学院,0P,影视编导,物理,不限,5
高职(专科)批,2899,辽宁经济职业技术学院,0P,食品质量与安全,物理,不限,20
高职(专科)批,2595,辽宁理工职业大学,0P,大数据技术,物理,不限,42
高职(专科)批,4473,辽宁轻工职业学院,0P,大数据与会计,物理,不限,23
高职(专科)批,1500,辽宁省交通高等专科学校,0P,人工智能技术应用,物理,不限,42
高职(专科)批,4286,辽宁冶金职业技术学院,0P,现代物流管理,物理,不限,30
高职(专科)批,4289,辽宁医药职业学院,0P,医学营养,物理,不限,4
高职(专科)批,0238,齐齐哈尔高等师范专科学校,0P,小学道德与法治教育(师范类),物理,不限,2
高职(专科)批,4247,山西铁道职业技术学院,0P,铁道交通运营管理,物理,不限,4
高职(专科)批,2484,天津滨海职业学院,0P,现代物流管理,物理,不限,1
高职(专科)批,0888,江西医学高等专科学校,0P,临床医学(医学美容方向),物理,化学|生物,2
高职(专科)批,0164,沈阳医学院,0P,医学影像技术,物理,化学|生物,32
高职(专科)批,1250,阜新高等专科学校,0P,护理,历史,不限,15
高职(专科)批,2897,辽宁广告职业学院,0P,影视编导,历史,不限,5
高职(专科)批,2595,辽宁理工职业大学,0P,大数据技术,历史,不限,18
高职(专科)批,4473,辽宁轻工职业学院,0P,大数据与会计,历史,不限,10
高职(专科)批,1500,辽宁省交通高等专科学校,0P,人工智能技术应用,历史,不限,10
高职(专科)批,4286,辽宁冶金职业技术学院,0P,现代物流管理,历史,不限,30
高职(专科)批,4289,辽宁医药职业学院,0P,医学营养,历史,不限,4
高职(专科)批,0238,齐齐哈尔高等师范专科学校,0P,小学道德与法治教育(师范类),历史,不限,3
高职(专科)批,4247,山西铁道职业技术学院,0P,铁道交通运营管理,历史,不限,7
高职(专科)批,2484,天津滨海职业学院,0P,现代物流管理,历史,不限,2
高职(专科)批,2722,天津现代职业技术学院,0P,大数据技术,历史,不限,2
高职(专科)批,2561,北京财贸职业学院,0Q,建设工程管理,物理,不限,4
高职(专科)批,1250,阜新高等专科学校,0Q,蒙医学,物理,不限,10
高职(专科)批,4291,吉林科技职业技术学院,0Q,计算机应用技术,物理,不限,8
高职(专科)批,0180,锦州师范高等专科学校,0Q,健身指导与管理,物理,不限,13
高职(专科)批,2482,克拉玛依职业技术学院,0Q,石油化工技术,物理,不限,2
高职(专科)批,2897,辽宁广告职业学院,0Q,网络营销与直播电商,物理,不限,15
高职(专科)批,2896,辽宁轨道交通职业学院,0Q,高速铁路综合维修技术,物理,不限,24
高职(专科)批,2595,辽宁理工职业大学,0Q,商务数据分析与应用,物理,不限,42
高职(专科)批,4473,辽宁轻工职业学院,0Q,连锁经营与管理,物理,不限,16
高职(专科)批,1500,辽宁省交通高等专科学校,0Q,计算机网络技术,物理,不限,38
高职(专科)批,4289,辽宁医药职业学院,0Q,眼视光技术,物理,不限,7
高职(专科)批,0847,辽源职业技术学院,0Q,汽车检测与维修技术,物理,不限,1
高职(专科)批,3528,山西职业技术学院,0Q,大数据与会计,物理,不限,1
高职(专科)批,0164,沈阳医学院,0Q,康复治疗技术,物理,不限,80
高职(专科)批,2484,天津滨海职业学院,0Q,智能物流技术,物理,不限,1
高职(专科)批,2722,天津现代职业技术学院,0Q,云计算技术应用,物理,不限,2
高职(专科)批,2443,兴安职业技术学院,0Q,大数据与会计,物理,不限,1
高职(专科)批,2561,北京财贸职业学院,0Q,建设工程管理,历史,不限,2
高职(专科)批,1250,阜新高等专科学校,0Q,蒙医学,历史,不限,12
高职(专科)批,4592,广州卫生职业技术学院,0Q,助产,历史,不限,1
高职(专科)批,4172,海南科技职业大学,0Q,护理,历史,不限,2
高职(专科)批,2304,湖南科技职业学院,0Q,跨境电子商务,历史,不限,5
高职(专科)批,4291,吉林科技职业技术学院,0Q,计算机应用技术,历史,不限,5
高职(专科)批,0180,锦州师范高等专科学校,0Q,健身指导与管理,历史,不限,7
高职(专科)批,2897,辽宁广告职业学院,0Q,网络营销与直播电商,历史,不限,5
高职(专科)批,2595,辽宁理工职业大学,0Q,商务数据分析与应用,历史,不限,18
高职(专科)批,4473,辽宁轻工职业学院,0Q,连锁经营与管理,历史,不限,10
高职(专科)批,1500,辽宁省交通高等专科学校,0Q,计算机网络技术,历史,不限,10
高职(专科)批,4289,辽宁医药职业学院,0Q,眼视光技术,历史,不限,6
高职(专科)批,0847,辽源职业技术学院,0Q,汽车检测与维修技术,历史,不限,1
高职(专科)批,3528,山西职业技术学院,0Q,大数据与会计,历史,不限,1
高职(专科)批,2484,天津滨海职业学院,0Q,智能物流技术,历史,不限,1
高职(专科)批,2443,兴安职业技术学院,0Q,大数据与会计,历史,不限,2
高职(专科)批,4472,渤海理工职业学院,0R,旅游管理,物理,不限,2
高职(专科)批,1250,阜新高等专科学校,0R,小学教育(师范类),物理,不限,15
高职(专科)批,4108,哈尔滨科学技术职业学院,0R,大数据与会计,物理,不限,3
高职(专科)批,3393,河北机电职业技术学院,0R,智能网联汽车技术,物理,不限,10
高职(专科)批,2902,吉林电子信息职业技术学院,0R,数控技术,物理,不限,2
高职(专科)批,4291,吉林科技职业技术学院,0R,大数据技术,物理,不限,5
高职(专科)批,0180,锦州师范高等专科学校,0R,学前教育(师范类),物理,不限,25
高职(专科)批,2897,辽宁广告职业学院,0R,现代物流管理,物理,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0R,铁道工程技术,物理,不限,29
高职(专科)批,2899,辽宁经济职业技术学院,0R,建筑室内设计,物理,不限,10
高职(专科)批,2595,辽宁理工职业大学,0R,新能源汽车技术,物理,不限,43
高职(专科)批,4473,辽宁轻工职业学院,0R,市场营销,物理,不限,17
高职(专科)批,1500,辽宁省交通高等专科学校,0R,软件技术,物理,不限,41
高职(专科)批,4289,辽宁医药职业学院,0R,智慧健康养老服务与管理,物理,不限,13
高职(专科)批,0238,齐齐哈尔高等师范专科学校,0R,现代教育技术(师范类),物理,不限,2
高职(专科)批,2722,天津现代职业技术学院,0R,人工智能技术应用,物理,不限,2
高职(专科)批,1250,阜新高等专科学校,0R,小学教育(师范类),历史,不限,15
高职(专科)批,4108,哈尔滨科学技术职业学院,0R,大数据与会计,历史,不限,2
高职(专科)批,2902,吉林电子信息职业技术学院,0R,数控技术,历史,不限,2
高职(专科)批,4291,吉林科技职业技术学院,0R,大数据技术,历史,不限,5
高职(专科)批,0180,锦州师范高等专科学校,0R,学前教育(师范类),历史,不限,25
高职(专科)批,2897,辽宁广告职业学院,0R,现代物流管理,历史,不限,5
高职(专科)批,2899,辽宁经济职业技术学院,0R,建筑室内设计,历史,不限,20
高职(专科)批,2595,辽宁理工职业大学,0R,新能源汽车技术,历史,不限,19
高职(专科)批,4473,辽宁轻工职业学院,0R,市场营销,历史,不限,10
高职(专科)批,1500,辽宁省交通高等专科学校,0R,软件技术,历史,不限,10
高职(专科)批,4289,辽宁医药职业学院,0R,智慧健康养老服务与管理,历史,不限,12
高职(专科)批,0238,齐齐哈尔高等师范专科学校,0R,现代教育技术(师范类),历史,不限,3
高职(专科)批,3916,长春信息技术职业学院,0S,大数据与会计,物理,不限,2
高职(专科)批,1250,阜新高等专科学校,0S,小学语文教育(师范类),物理,不限,20
高职(专科)批,4592,广州卫生职业技术学院,0S,婴幼儿托育服务与管理,物理,不限,1
高职(专科)批,4055,哈尔滨应用职业技术学院,0S,电子商务,物理,不限,4
高职(专科)批,4172,海南科技职业大学,0S,中药学,物理,不限,2
高职(专科)批,3423,江西工业贸易职业技术学院,0S,大数据与会计,物理,不限,2
高职(专科)批,0180,锦州师范高等专科学校,0S,早期教育(师范类),物理,不限,15
高职(专科)批,2897,辽宁广告职业学院,0S,电子竞技运动与管理,物理,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0S,电气自动化技术,物理,不限,31
高职(专科)批,2899,辽宁经济职业技术学院,0S,数字媒体技术,物理,不限,20
高职(专科)批,2595,辽宁理工职业大学,0S,智慧健康养老服务与管理,物理,不限,21
高职(专科)批,4473,辽宁轻工职业学院,0S,跨境电子商务,物理,不限,24
高职(专科)批,1500,辽宁省交通高等专科学校,0S,软件技术(软件测试方向),物理,不限,25
高职(专科)批,4289,辽宁医药职业学院,0S,现代家政服务与管理,物理,不限,3
高职(专科)批,0847,辽源职业技术学院,0S,移动互联应用技术,物理,不限,1
高职(专科)批,0835,漯河职业技术学院,0S,计算机应用技术,物理,不限,2
高职(专科)批,3528,山西职业技术学院,0S,建筑室内设计,物理,不限,1
高职(专科)批,2732,天津轻工职业技术学院,0S,大数据与会计,物理,不限,2
高职(专科)批,1250,阜新高等专科学校,0S,小学语文教育(师范类),历史,不限,20
高职(专科)批,4592,广州卫生职业技术学院,0S,婴幼儿托育服务与管理,历史,不限,1
高职(专科)批,4055,哈尔滨应用职业技术学院,0S,电子商务,历史,不限,4
高职(专科)批,3423,江西工业贸易职业技术学院,0S,大数据与会计,历史,不限,1
高职(专科)批,0180,锦州师范高等专科学校,0S,早期教育(师范类),历史,不限,15
高职(专科)批,2897,辽宁广告职业学院,0S,电子竞技运动与管理,历史,不限,5
高职(专科)批,2899,辽宁经济职业技术学院,0S,数字媒体技术,历史,不限,30
高职(专科)批,2595,辽宁理工职业大学,0S,智慧健康养老服务与管理,历史,不限,14
高职(专科)批,4473,辽宁轻工职业学院,0S,跨境电子商务,历史,不限,11
高职(专科)批,1500,辽宁省交通高等专科学校,0S,软件技术(软件测试方向),历史,不限,5
高职(专科)批,4289,辽宁医药职业学院,0S,现代家政服务与管理,历史,不限,3
高职(专科)批,0847,辽源职业技术学院,0S,移动互联应用技术,历史,不限,1
高职(专科)批,3528,山西职业技术学院,0S,建筑室内设计,历史,不限,1
高职(专科)批,2732,天津轻工职业技术学院,0S,大数据与会计,历史,不限,3
高职(专科)批,2722,天津现代职业技术学院,0S,金融服务与管理,历史,不限,2
高职(专科)批,1250,阜新高等专科学校,0T,学前教育(师范类),物理,不限,58
高职(专科)批,4592,广州卫生职业技术学院,0T,现代家政服务与管理,物理,不限,1
高职(专科)批,0596,桂林理工大学,0T,工业机器人技术,物理,不限,4
高职(专科)批,4291,吉林科技职业技术学院,0T,护理,物理,不限,40
高职(专科)批,2897,辽宁广告职业学院,0T,表演艺术,物理,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0T,新能源装备技术,物理,不限,26
高职(专科)批,4473,辽宁轻工职业学院,0T,移动商务,物理,不限,30
高职(专科)批,4289,辽宁医药职业学院,0T,中医养生保健,物理,不限,6
高职(专科)批,4247,山西铁道职业技术学院,0T,城市轨道交通运营管理,物理,不限,1
高职(专科)批,3403,石家庄科技信息职业学院,0T,电气自动化技术,物理,不限,1
高职(专科)批,2732,天津轻工职业技术学院,0T,电子商务,物理,不限,2
高职(专科)批,1250,阜新高等专科学校,0T,学前教育(师范类),历史,不限,60
高职(专科)批,4592,广州卫生职业技术学院,0T,现代家政服务与管理,历史,不限,1
高职(专科)批,4291,吉林科技职业技术学院,0T,护理,历史,不限,15
高职(专科)批,2897,辽宁广告职业学院,0T,表演艺术,历史,不限,5
高职(专科)批,4473,辽宁轻工职业学院,0T,移动商务,历史,不限,15
高职(专科)批,4289,辽宁医药职业学院,0T,中医养生保健,历史,不限,5
高职(专科)批,4247,山西铁道职业技术学院,0T,城市轨道交通运营管理,历史,不限,1
高职(专科)批,3403,石家庄科技信息职业学院,0T,电气自动化技术,历史,不限,1
高职(专科)批,2732,天津轻工职业技术学院,0T,电子商务,历史,不限,3
高职(专科)批,0596,桂林理工大学,0U,电气自动化技术,物理,不限,4
高职(专科)批,3731,黑龙江生态工程职业学院,0U,中药学,物理,不限,2
高职(专科)批,0180,锦州师范高等专科学校,0U,美术教育(师范类),物理,不限,27
高职(专科)批,2897,辽宁广告职业学院,0U,播音与主持,物理,不限,5
高职(专科)批,2899,辽宁经济职业技术学院,0U,工业设计(数字化设计),物理,不限,30
高职(专科)批,4473,辽宁轻工职业学院,0U,旅游管理,物理,不限,20
高职(专科)批,4289,辽宁医药职业学院,0U,保健食品质量与管理,物理,不限,3
高职(专科)批,2722,天津现代职业技术学院,0U,市场营销,物理,不限,2
高职(专科)批,3973,厦门城市职业学院,0U,学前教育(师范类),物理,不限,2
高职(专科)批,0180,锦州师范高等专科学校,0U,美术教育(师范类),历史,不限,33
高职(专科)批,2897,辽宁广告职业学院,0U,播音与主持,历史,不限,5
高职(专科)批,4473,辽宁轻工职业学院,0U,旅游管理,历史,不限,12
高职(专科)批,4289,辽宁医药职业学院,0U,保健食品质量与管理,历史,不限,2
高职(专科)批,2722,天津现代职业技术学院,0U,市场营销,历史,不限,2
高职(专科)批,3973,厦门城市职业学院,0U,学前教育(师范类),历史,不限,3
高职(专科)批,0596,桂林理工大学,0V,应用化工技术,物理,不限,4
高职(专科)批,2049,吉林交通职业技术学院,0V,电子信息工程技术,物理,不限,2
高职(专科)批,4291,吉林科技职业技术学院,0V,医学美容技术,物理,不限,3
高职(专科)批,0180,锦州师范高等专科学校,0V,动漫设计,物理,不限,13
高职(专科)批,2897,辽宁广告职业学院,0V,现代物业管理,物理,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0V,物联网应用技术,物理,不限,19
高职(专科)批,2899,辽宁经济职业技术学院,0V,机电一体化技术,物理,不限,30
高职(专科)批,4473,辽宁轻工职业学院,0V,酒店管理与数字化运营,物理,不限,32
高职(专科)批,1500,辽宁省交通高等专科学校,0V,云计算技术应用,物理,不限,40
高职(专科)批,4289,辽宁医药职业学院,0V,婴幼儿托育服务与管理,物理,不限,5
高职(专科)批,0847,辽源职业技术学院,0V,大数据技术,物理,不限,1
高职(专科)批,2722,天津现代职业技术学院,0V,电子商务,物理,不限,2
高职(专科)批,2300,湖南大众传媒职业技术学院,0V,电子商务,历史,不限,2
高职(专科)批,0830,湖南工业职业技术学院,0V,大数据与会计,历史,不限,3
高职(专科)批,2049,吉林交通职业技术学院,0V,电子信息工程技术,历史,不限,2
高职(专科)批,4291,吉林科技职业技术学院,0V,医学美容技术,历史,不限,2
高职(专科)批,0180,锦州师范高等专科学校,0V,动漫设计,历史,不限,8
高职(专科)批,2897,辽宁广告职业学院,0V,现代物业管理,历史,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0V,物联网应用技术,历史,不限,16
高职(专科)批,2899,辽宁经济职业技术学院,0V,机电一体化技术,历史,不限,20
高职(专科)批,4473,辽宁轻工职业学院,0V,酒店管理与数字化运营,历史,不限,13
高职(专科)批,1500,辽宁省交通高等专科学校,0V,云计算技术应用,历史,不限,10
高职(专科)批,4289,辽宁医药职业学院,0V,婴幼儿托育服务与管理,历史,不限,4
高职(专科)批,0847,辽源职业技术学院,0V,大数据技术,历史,不限,1
高职(专科)批,2722,天津现代职业技术学院,0V,电子商务,历史,不限,2
高职(专科)批,4592,广州卫生职业技术学院,0W,中药制药,物理,不限,1
高职(专科)批,0596,桂林理工大学,0W,分析检验技术,物理,不限,4
高职(专科)批,3393,河北机电职业技术学院,0W,计算机应用技术,物理,不限,5
高职(专科)批,2897,辽宁广告职业学院,0W,网络新闻与传播,物理,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0W,现代移动通信技术,物理,不限,16
高职(专科)批,2899,辽宁经济职业技术学院,0W,电梯工程技术(电梯维护与管理),物理,不限,18
高职(专科)批,1500,辽宁省交通高等专科学校,0W,工程测量技术,物理,不限,85
高职(专科)批,4289,辽宁医药职业学院,0W,医疗器械经营与服务,物理,不限,3
高职(专科)批,0847,辽源职业技术学院,0W,动漫制作技术,物理,不限,1
高职(专科)批,3931,三亚航空旅游职业学院,0W,网络营销与直播电商,物理,不限,1
高职(专科)批,4247,山西铁道职业技术学院,0W,数字媒体艺术设计,物理,不限,1
高职(专科)批,2722,天津现代职业技术学院,0W,旅游管理,物理,不限,2
高职(专科)批,3093,阿克苏职业技术学院,0W,康复治疗技术,历史,不限,4
高职(专科)批,4592,广州卫生职业技术学院,0W,中药制药,历史,不限,1
高职(专科)批,3731,黑龙江生态工程职业学院,0W,大数据与会计,历史,不限,1
高职(专科)批,2300,湖南大众传媒职业技术学院,0W,传播与策划(传媒策划与管理方向),历史,不限,2
高职(专科)批,2897,辽宁广告职业学院,0W,网络新闻与传播,历史,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0W,现代移动通信技术,历史,不限,16
高职(专科)批,2899,辽宁经济职业技术学院,0W,电梯工程技术(电梯维护与管理),历史,不限,5
高职(专科)批,1500,辽宁省交通高等专科学校,0W,工程测量技术,历史,不限,10
高职(专科)批,4289,辽宁医药职业学院,0W,医疗器械经营与服务,历史,不限,3
高职(专科)批,0847,辽源职业技术学院,0W,动漫制作技术,历史,不限,1
高职(专科)批,3931,三亚航空旅游职业学院,0W,网络营销与直播电商,历史,不限,1
高职(专科)批,4247,山西铁道职业技术学院,0W,数字媒体艺术设计,历史,不限,1
高职(专科)批,2722,天津现代职业技术学院,0W,旅游管理,历史,不限,2
高职(专科)批,3093,阿克苏职业技术学院,0X,康复治疗技术,物理,不限,4
高职(专科)批,2317,常州信息职业技术学院,0X,机械设计与制造,物理,不限,1
高职(专科)批,3393,河北机电职业技术学院,0X,软件技术,物理,不限,5
高职(专科)批,3071,河北交通职业技术学院,0X,机电一体化技术,物理,不限,2
高职(专科)批,4291,吉林科技职业技术学院,0X,大数据与会计,物理,不限,5
高职(专科)批,0180,锦州师范高等专科学校,0X,小学教育[全科教育(师范类)],物理,不限,64
高职(专科)批,2897,辽宁广告职业学院,0X,建筑室内设计,物理,不限,25
高职(专科)批,2896,辽宁轨道交通职业学院,0X,大数据技术,物理,不限,15
高职(专科)批,2899,辽宁经济职业技术学院,0X,商务数据分析与应用,物理,不限,20
高职(专科)批,1500,辽宁省交通高等专科学校,0X,摄影测量与遥感技术,物理,不限,17
高职(专科)批,4289,辽宁医药职业学院,0X,护理(口腔护理),物理,不限,13
高职(专科)批,3403,石家庄科技信息职业学院,0X,新能源汽车检测与维修技术,物理,不限,1
高职(专科)批,2443,兴安职业技术学院,0X,早期教育(师范类),物理,不限,2
高职(专科)批,4172,海南科技职业大学,0X,大数据与财务管理,历史,不限,2
高职(专科)批,4291,吉林科技职业技术学院,0X,大数据与会计,历史,不限,5
高职(专科)批,0180,锦州师范高等专科学校,0X,小学教育[全科教育(师范类)],历史,不限,77
高职(专科)批,2897,辽宁广告职业学院,0X,建筑室内设计,历史,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0X,大数据技术,历史,不限,16
高职(专科)批,2899,辽宁经济职业技术学院,0X,商务数据分析与应用,历史,不限,5
高职(专科)批,1500,辽宁省交通高等专科学校,0X,摄影测量与遥感技术,历史,不限,5
高职(专科)批,4289,辽宁医药职业学院,0X,护理(口腔护理),历史,不限,13
高职(专科)批,3403,石家庄科技信息职业学院,0X,新能源汽车检测与维修技术,历史,不限,1
高职(专科)批,2629,厦门海洋职业技术学院,0X,国际商务,历史,不限,1
高职(专科)批,2443,兴安职业技术学院,0X,早期教育(师范类),历史,不限,2
高职(专科)批,3916,长春信息技术职业学院,0Y,学前教育(师范类),物理,不限,3
高职(专科)批,0180,锦州师范高等专科学校,0Y,艺术教育(师范类),物理,不限,6
高职(专科)批,2897,辽宁广告职业学院,0Y,无人机应用技术,物理,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0Y,信息安全技术应用,物理,不限,18
高职(专科)批,2899,辽宁经济职业技术学院,0Y,大数据技术,物理,不限,25
高职(专科)批,1500,辽宁省交通高等专科学校,0Y,无人机测绘技术,物理,不限,61
高职(专科)批,4289,辽宁医药职业学院,0Y,康复治疗技术(儿童康复治疗技术),物理,不限,10
高职(专科)批,2732,天津轻工职业技术学院,0Y,会展策划与管理,物理,不限,2
高职(专科)批,3916,长春信息技术职业学院,0Y,学前教育(师范类),历史,不限,1
高职(专科)批,0180,锦州师范高等专科学校,0Y,艺术教育(师范类),历史,不限,10
高职(专科)批,2897,辽宁广告职业学院,0Y,无人机应用技术,历史,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0Y,信息安全技术应用,历史,不限,16
高职(专科)批,2899,辽宁经济职业技术学院,0Y,大数据技术,历史,不限,30
高职(专科)批,1500,辽宁省交通高等专科学校,0Y,无人机测绘技术,历史,不限,10
高职(专科)批,4289,辽宁医药职业学院,0Y,康复治疗技术(儿童康复治疗技术),历史,不限,10
高职(专科)批,0835,漯河职业技术学院,0Y,大数据与会计,历史,不限,2
高职(专科)批,1113,深圳职业技术大学,0Y,市场营销,历史,不限,2
高职(专科)批,2732,天津轻工职业技术学院,0Y,会展策划与管理,历史,不限,2
高职(专科)批,2443,兴安职业技术学院,0Y,学前教育(师范类),历史,不限,8
高职(专科)批,2750,周口职业技术学院,0Y,财税大数据应用,历史,不限,3
高职(专科)批,4592,广州卫生职业技术学院,0Z,临床医学,物理,不限,1
高职(专科)批,0180,锦州师范高等专科学校,0Z,小学教育[综合理科教育(师范类)],物理,不限,22
高职(专科)批,2897,辽宁广告职业学院,0Z,智慧健康养老服务与管理,物理,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0Z,物流工程技术,物理,不限,12
高职(专科)批,2899,辽宁经济职业技术学院,0Z,旅游管理,物理,不限,25
高职(专科)批,1500,辽宁省交通高等专科学校,0Z,汽车电子技术,物理,不限,60
高职(专科)批,4289,辽宁医药职业学院,0Z,中药学(满药学),物理,不限,2
高职(专科)批,2722,天津现代职业技术学院,0Z,数字图文信息处理技术,物理,不限,2
高职(专科)批,4592,广州卫生职业技术学院,0Z,临床医学,历史,不限,1
高职(专科)批,4172,海南科技职业大学,0Z,工商企业管理,历史,不限,2
高职(专科)批,2300,湖南大众传媒职业技术学院,0Z,现代文秘,历史,不限,2
高职(专科)批,0180,锦州师范高等专科学校,0Z,小学教育[综合理科教育(师范类)],历史,不限,7
高职(专科)批,2897,辽宁广告职业学院,0Z,智慧健康养老服务与管理,历史,不限,5
高职(专科)批,2896,辽宁轨道交通职业学院,0Z,物流工程技术,历史,不限,20
高职(专科)批,2899,辽宁经济职业技术学院,0Z,旅游管理,历史,不限,5
高职(专科)批,1500,辽宁省交通高等专科学校,0Z,汽车电子技术,历史,不限,10
高职(专科)批,4289,辽宁医药职业学院,0Z,中药学(满药学),历史,不限,2
高职(专科)批,2722,天津现代职业技术学院,0Z,数字图文信息处理技术,历史,不限,2
高职(专科)批,3523,北海职业学院,10,室内艺术设计,物理,不限,2
高职(专科)批,4279,北京交通运输职业学院,10,汽车检测与维修技术,物理,不限,1
高职(专科)批,2306,长春东方职业学院,10,医学检验技术,物理,不限,30
高职(专科)批,1440,长春金融高等专科学校,10,计算机应用技术,物理,不限,1
高职(专科)批,0827,长沙民政职业技术学院,10,计算机网络技术(云网融合方向),物理,不限,1
高职(专科)批,0171,朝阳师范高等专科学校,10,空中乘务,物理,不限,10
高职(专科)批,2064,成都航空职业技术学院,10,飞机机电设备维修,物理,不限,3
高职(专科)批,3961,大连枫叶职业技术学院,10,船舶电子电气技术,物理,不限,15
高职(专科)批,4228,大连汽车职业技术学院,10,空中乘务,物理,不限,20
高职(专科)批,0845,大连职业技术学院,10,电气自动化技术,物理,不限,81
高职(专科)批,4227,大连装备制造职业技术学院,10,国际邮轮乘务管理,物理,不限,8
高职(专科)批,4017,大庆医学高等专科学校,10,药物制剂技术,物理,不限,1
高职(专科)批,6411,福州墨尔本理工职业学院,10,酒店管理与数字化运营(中外合作办学),物理,不限,1
高职(专科)批,0179,抚顺师范高等专科学校,10,早期教育(师范类),物理,不限,30
高职(专科)批,4592,广州卫生职业技术学院,10,预防医学,物理,不限,1
高职(专科)批,3526,桂林山水职业学院,10,计算机应用技术,物理,不限,3
高职(专科)批,3302,哈尔滨传媒职业学院,10,影视多媒体技术,物理,不限,3
高职(专科)批,4108,哈尔滨科学技术职业学院,10,心理咨询,物理,不限,6
高职(专科)批,2911,哈尔滨职业技术学院,10,电气自动化技术,物理,不限,2
高职(专科)批,4172,海南科技职业大学,10,市场营销,物理,不限,2
高职(专科)批,2887,河北旅游职业学院,10,民宿管理与运营,物理,不限,6
高职(专科)批,4053,黑龙江交通职业技术学院,10,铁道机车运用与维护,物理,不限,7
高职(专科)批,3729,黑龙江旅游职业技术学院,10,中西面点工艺,物理,不限,1
高职(专科)批,1449,黑龙江职业学院,10,城市热能应用技术,物理,不限,2
高职(专科)批,3939,湖南水利水电职业技术学院,10,工程造价,物理,不限,2
高职(专科)批,4052,吉林铁道职业技术学院,10,城市轨道交通通信信号技术,物理,不限,1
高职(专科)批,4567,吉林职业技术学院,10,药学,物理,不限,5
高职(专科)批,0180,锦州师范高等专科学校,10,小学教育[综合文科教育(师范类)],物理,不限,12
高职(专科)批,4287,辽宁工程职业学院,10,工业机器人技术,物理,不限,28
高职(专科)批,2897,辽宁广告职业学院,10,人物形象设计,物理,不限,15
高职(专科)批,2896,辽宁轨道交通职业学院,10,现代物流管理,物理,不限,14
高职(专科)批,2898,辽宁机电职业技术学院,10,集成电路技术,物理,不限,7
高职(专科)批,4189,辽宁建筑职业学院,10,工程造价,物理,不限,8
高职(专科)批,2895,辽宁金融职业学院,10,国际金融,物理,不限,33
高职(专科)批,2899,辽宁经济职业技术学院,10,交通运营管理,物理,不限,15
高职(专科)批,2593,辽宁生态工程职业学院,10,食品智能加工技术,物理,不限,12
高职(专科)批,1500,辽宁省交通高等专科学校,10,汽车检测与维修技术,物理,不限,11
高职(专科)批,4188,辽宁铁道职业技术学院,10,铁道机车车辆制造与维护,物理,不限,69
高职(专科)批,4240,辽宁现代服务职业技术学院,10,会计信息管理,物理,不限,20
高职(专科)批,4289,辽宁医药职业学院,10,口腔医学技术(数字化方向),物理,不限,3
高职(专科)批,2592,辽宁职业学院,10,作物生产与经营管理,物理,不限,5
高职(专科)批,4732,泸州医疗器械职业学院,10,药学,物理,不限,2
高职(专科)批,4480,洛阳科技职业学院,10,新能源汽车技术,物理,不限,7
高职(专科)批,4730,绵阳飞行职业学院,10,民航安全技术管理,物理,不限,1
高职(专科)批,3014,青岛港湾职业技术学院,10,国际邮轮乘务管理,物理,不限,3
高职(专科)批,3321,青岛求实职业技术学院,10,建筑消防技术,物理,不限,1
高职(专科)批,4236,三亚理工职业学院,10,计算机网络技术,物理,不限,1
高职(专科)批,0832,山东商业职业技术学院,10,大数据与会计,物理,不限,1
高职(专科)批,0442,山东医学高等专科学校,10,医学检验技术,物理,不限,1
高职(专科)批,2328,山东职业学院,10,铁道机车运用与维护,物理,不限,3
高职(专科)批,1733,上海出版印刷高等专科学校,10,移动应用开发,物理,不限,3
高职(专科)批,2801,上海科学技术职业学院,10,机电一体化技术,物理,不限,1
高职(专科)批,4385,沈阳北软信息职业技术学院,10,空中乘务,物理,不限,15
高职(专科)批,4485,四川电子机械职业技术学院,10,计算机应用技术(国产软件与数据库应用),物理,不限,3
高职(专科)批,3700,天津工业职业学院,10,工业机器人技术,物理,不限,2
高职(专科)批,2788,天津商务职业学院,10,市场营销,物理,不限,1
高职(专科)批,3701,天津石油职业技术学院,10,工程造价,物理,不限,4
高职(专科)批,3863,天津铁道职业技术学院,10,铁道信号自动控制,物理,不限,1
高职(专科)批,0182,铁岭师范高等专科学校,10,信息安全技术应用,物理,不限,17
高职(专科)批,4290,铁岭卫生职业学院,10,口腔医学技术,物理,不限,20
高职(专科)批,2981,武汉电力职业技术学院,10,分布式发电与智能微电网技术,物理,不限,1
